Max Efficency	Low Efficiency	High Efficiency	Avg Efficiency	Max Time	Low Time	High Time	Avg Time	L1	L2
0.877587400281	0.833708030267	0.921466770295	0.798898505661	7000.0	3000.0	40000.0	21500.0	0	0
0.945154999601	0.897897249621	0.992412749581	0.722453508959	2000.0	500.0	40000.0	20250.0	0	200
0.935722991263	0.8889368417	0.982509140826	0.625133239348	1500.0	500.0	40000.0	20250.0	0	400
0.926946302055	0.880598986952	0.973293617158	0.543448835286	1500.0	500.0	40000.0	20250.0	0	600
0.918686355239	0.872752037477	0.964620673001	0.475645370778	1000.0	500.0	40000.0	20250.0	0	800
0.912807785687	0.867167396403	0.958448174972	0.419674190693	1000.0	500.0	40000.0	20250.0	0	1000
0.919467519338	0.873494143371	0.965440895305	0.155210779122	500.0	500.0	40000.0	20250.0	200	0
0.44872681561	0.42629047483	0.471163156391	0.00842185259509	500.0	500.0	40000.0	20250.0	200	200
0.191675406195	0.182091635885	0.201259176505	0.0026636465729	500.0	500.0	40000.0	20250.0	200	400
0.0738183297366	0.0701274132497	0.0775092462234	0.000947425376305	500.0	500.0	40000.0	20250.0	200	600
0.0263482563021	0.025030843487	0.0276656691172	0.000331461595481	500.0	500.0	40000.0	20250.0	200	800
0.00891356713653	0.00846788877971	0.00935924549336	0.000111419589207	500.0	500.0	40000.0	20250.0	200	1000
0.869651195537	0.82616863576	0.913133755314	0.0798021077259	500.0	500.0	40000.0	20250.0	400	0
0.164069434584	0.155865962855	0.172272906314	0.00218720783266	500.0	500.0	40000.0	20250.0	400	200
0.0198118206875	0.0188212296531	0.0208024117218	0.000248248562438	500.0	500.0	40000.0	20250.0	400	400
0.00190391086585	0.00180871532256	0.00199910640915	2.37988858232e-05	500.0	500.0	40000.0	20250.0	400	600
0.000163287892146	0.000155123497538	0.000171452286753	2.04109865182e-06	500.0	500.0	40000.0	20250.0	400	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400	1000
0.820513956655	0.779488258822	0.861539654488	0.0524660527981	500.0	500.0	40000.0	20250.0	600	0
0.0467337307847	0.0443970442454	0.0490704173239	0.000587348652151	500.0	500.0	40000.0	20250.0	600	200
0.0011968162528	0.00113697544016	0.00125665706544	1.496020316e-05	500.0	500.0	40000.0	20250.0	600	400
2.33143490489e-05	2.21486315964e-05	2.44800665013e-05	2.91429363111e-07	500.0	500.0	40000.0	20250.0	600	600
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600	1000
0.773068798103	0.734415358198	0.811722238008	0.0383536200014	500.0	500.0	40000.0	20250.0	800	0
0.0103519072267	0.00983431186539	0.0108695025881	0.000129398840334	500.0	500.0	40000.0	20250.0	800	200
4.54046960528e-05	4.31344612501e-05	4.76749308554e-05	5.6755870066e-07	500.0	500.0	40000.0	20250.0	800	400
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800	600
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800	1000
0.727504492911	0.691129268265	0.763879717556	0.0297527086783	500.0	500.0	40000.0	20250.0	1000	0
0.00178708986633	0.00169773537301	0.00187644435965	2.23386233291e-05	500.0	500.0	40000.0	20250.0	1000	200
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	400
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	600
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	1000
