Max Efficency	Low Efficiency	High Efficiency	Avg Efficiency	Max Time	Low Time	High Time	Avg Time	L1	L2
0.256672710716	0.24383907518	0.269506346252	0.253254693879	38000.0	25000.0	40000.0	32500.0	0	0
0.896741440708	0.851904368672	0.941578512743	0.70385829883	3500.0	1500.0	40000.0	20750.0	0	200
0.901804551158	0.8567143236	0.946894778716	0.613843971268	2500.0	1000.0	40000.0	20500.0	0	400
0.899706054421	0.8547207517	0.944691357142	0.533646369811	2000.0	1000.0	40000.0	20500.0	0	600
0.896452555442	0.85162992767	0.941275183214	0.466337309258	1500.0	1000.0	40000.0	20500.0	0	800
0.891635687143	0.847053902785	0.9362174715	0.410520450249	1500.0	1000.0	40000.0	20500.0	0	1000
0.741588407643	0.704508987261	0.778667828025	0.133147610022	1000.0	1000.0	40000.0	20500.0	200	0
0.446840454861	0.424498432118	0.469182477604	0.00838649662075	500.0	500.0	40000.0	20250.0	200	200
0.19097701782	0.181428166929	0.200525868711	0.002653861228	500.0	500.0	40000.0	20250.0	200	400
0.073557742393	0.0698798552734	0.0772356295127	0.000944071434839	500.0	500.0	40000.0	20250.0	200	600
0.0262560010915	0.0249432010369	0.0275688011461	0.000330300171273	500.0	500.0	40000.0	20250.0	200	800
0.00888242570217	0.00843830441706	0.00932654698727	0.000111030321277	500.0	500.0	40000.0	20250.0	200	1000
0.739356394911	0.702388575165	0.776324214656	0.073113641843	500.0	500.0	40000.0	20250.0	400	0
0.163407587882	0.155237208488	0.171577967276	0.00217827582751	500.0	500.0	40000.0	20250.0	400	200
0.0197348195525	0.0187480785749	0.0207215605302	0.000247283164214	500.0	500.0	40000.0	20250.0	400	400
0.00189652799082	0.00180170159128	0.00199135439036	2.37065998853e-05	500.0	500.0	40000.0	20250.0	400	600
0.000162654796831	0.000154522056989	0.000170787536672	2.03318496038e-06	500.0	500.0	40000.0	20250.0	400	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400	1000
0.724458184672	0.688235275439	0.760681093906	0.0483908255679	500.0	500.0	40000.0	20250.0	600	0
0.0465310048584	0.0442044546155	0.0488575551014	0.000584795906053	500.0	500.0	40000.0	20250.0	600	200
0.00119166624996	0.00113208293746	0.00125124956245	1.48958281245e-05	500.0	500.0	40000.0	20250.0	600	400
2.32140358284e-05	2.2053334037e-05	2.43747376198e-05	2.90175447855e-07	500.0	500.0	40000.0	20250.0	600	600
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600	1000
0.695920109179	0.66112410372	0.730716114638	0.0355261028031	500.0	500.0	40000.0	20250.0	800	0
0.0103024524384	0.00978732981644	0.0108175750603	0.000128780655479	500.0	500.0	40000.0	20250.0	800	200
4.51880920992e-05	4.29286874942e-05	4.74474967041e-05	5.6485115124e-07	500.0	500.0	40000.0	20250.0	800	400
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800	600
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800	1000
0.66262481048	0.629493569956	0.695756051004	0.027643981866	500.0	500.0	40000.0	20250.0	1000	0
0.00177764496223	0.00168876271412	0.00186652721034	2.22205620279e-05	500.0	500.0	40000.0	20250.0	1000	200
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	400
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	600
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	800
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000	1000
